"Fold","Type","Index","GeographyCode"
4,"Train",9280,"E01010693"
4,"Train",9844,"E01011278"
4,"Train",9313,"E01010726"
4,"Train",23877,"E01027575"
4,"Train",9369,"E01010785"
4,"Train",9291,"E01010704"
4,"Train",9222,"E01010632"
4,"Train",9295,"E01010708"
4,"Train",9998,"E01011452"
4,"Train",9272,"E01010685"
4,"Train",10111,"E01011581"
4,"Train",9190,"E01010599"
4,"Train",10002,"E01011456"
4,"Train",9183,"E01010592"
4,"Train",9187,"E01010596"
4,"Train",9195,"E01010604"
4,"Train",29082,"E01033691"
4,"Train",9845,"E01011279"
4,"Train",9296,"E01010709"
4,"Train",9309,"E01010722"
4,"Train",9833,"E01011267"
4,"Train",9316,"E01010729"
4,"Train",9261,"E01010673"
4,"Train",9281,"E01010694"
4,"Train",9440,"E01010862"
4,"Train",9937,"E01011382"
4,"Train",10114,"E01011584"
4,"Train",9297,"E01010710"
4,"Train",23858,"E01027556"
4,"Train",29080,"E01033689"
4,"Train",10001,"E01011455"
4,"Train",9395,"E01010812"
4,"Train",9166,"E01010575"
4,"Train",9240,"E01010650"
4,"Train",9242,"E01010652"
4,"Train",9251,"E01010663"
4,"Train",9838,"E01011272"
4,"Train",9391,"E01010807"
4,"Train",10107,"E01011576"
4,"Train",10102,"E01011570"
4,"Train",9420,"E01010841"
4,"Train",9421,"E01010842"
4,"Train",9840,"E01011274"
4,"Train",10000,"E01011454"
4,"Train",9192,"E01010601"
4,"Train",9235,"E01010645"
4,"Train",9841,"E01011275"
4,"Train",9386,"E01010802"
4,"Train",23878,"E01027576"
4,"Train",24032,"E01027735"
4,"Train",28276,"E01032501"
4,"Train",9350,"E01010765"
4,"Train",23885,"E01027584"
4,"Train",9247,"E01010657"
4,"Train",9266,"E01010679"
4,"Train",9304,"E01010717"
4,"Train",9259,"E01010671"
4,"Train",10113,"E01011583"
4,"Train",10009,"E01011463"
4,"Train",9834,"E01011268"
4,"Train",9290,"E01010703"
4,"Train",9220,"E01010630"
4,"Train",9830,"E01011264"
4,"Train",9352,"E01010767"
4,"Train",9275,"E01010688"
4,"Train",9418,"E01010839"
4,"Train",9389,"E01010805"
4,"Train",9388,"E01010804"
4,"Train",9229,"E01010639"
4,"Train",29088,"E01033697"
4,"Train",9268,"E01010681"
4,"Train",10006,"E01011460"
4,"Train",29085,"E01033694"
4,"Train",9355,"E01010770"
4,"Train",9176,"E01010585"
4,"Train",9300,"E01010713"
4,"Train",9396,"E01010813"
4,"Train",9370,"E01010786"
4,"Train",9159,"E01010568"
4,"Train",9173,"E01010582"
4,"Train",9410,"E01010830"
4,"Train",9303,"E01010716"
4,"Train",9938,"E01011383"
4,"Train",9361,"E01010776"
4,"Train",9180,"E01010589"
4,"Train",9170,"E01010579"
4,"Train",9934,"E01011379"
4,"Train",9366,"E01010782"
4,"Train",9437,"E01010859"
4,"Train",9234,"E01010644"
4,"Train",9191,"E01010600"
4,"Train",9351,"E01010766"
4,"Train",28775,"E01033185"
4,"Train",24044,"E01027748"
4,"Train",24043,"E01027747"
4,"Train",24058,"E01027766"
4,"Train",24046,"E01027751"
4,"Train",23890,"E01027589"
4,"Train",24051,"E01027759"
4,"Train",24063,"E01027771"
4,"Train",24042,"E01027746"
4,"Train",28776,"E01033186"
4,"Train",24055,"E01027763"
4,"Train",23904,"E01027604"
4,"Train",24049,"E01027756"
4,"Train",24064,"E01027772"
4,"Train",24052,"E01027760"
4,"Train",23894,"E01027593"
4,"Train",24038,"E01027742"
4,"Train",24047,"E01027752"
4,"Train",24061,"E01027769"
4,"Train",28774,"E01033184"
4,"Train",24045,"E01027749"
4,"Train",24050,"E01027758"
4,"Train",24053,"E01027761"
4,"Train",24057,"E01027765"
4,"Train",24060,"E01027768"
4,"Train",24065,"E01027773"
4,"Train",24062,"E01027770"
4,"Train",24059,"E01027767"
4,"Train",17796,"E01020607"
4,"Train",17806,"E01020617"
4,"Train",17904,"E01020720"
4,"Train",6965,"E01008184"
4,"Train",17894,"E01020708"
4,"Train",6966,"E01008185"
4,"Train",18040,"E01020892"
4,"Train",17891,"E01020704"
4,"Train",18045,"E01020898"
4,"Train",17802,"E01020613"
4,"Train",18026,"E01020878"
4,"Train",17865,"E01020677"
4,"Train",18048,"E01020901"
4,"Train",17833,"E01020645"
4,"Train",6975,"E01008195"
4,"Train",18050,"E01020903"
4,"Train",17795,"E01020606"
4,"Train",17866,"E01020678"
4,"Train",17973,"E01020821"
4,"Train",17861,"E01020673"
4,"Train",17832,"E01020643"
4,"Train",17837,"E01020649"
4,"Train",17993,"E01020843"
4,"Train",17848,"E01020660"
4,"Train",17896,"E01020710"
4,"Train",17898,"E01020712"
4,"Train",17892,"E01020705"
4,"Train",7052,"E01008273"
4,"Train",6968,"E01008188"
4,"Train",17820,"E01020631"
4,"Train",18024,"E01020876"
4,"Train",17805,"E01020616"
4,"Train",17819,"E01020630"
4,"Train",18014,"E01020864"
4,"Train",18008,"E01020858"
4,"Train",17869,"E01020681"
4,"Train",17857,"E01020669"
4,"Train",17824,"E01020635"
4,"Train",17843,"E01020655"
4,"Train",17786,"E01020597"
4,"Train",18049,"E01020902"
4,"Train",7006,"E01008226"
4,"Train",17788,"E01020599"
4,"Train",17831,"E01020642"
4,"Train",17890,"E01020703"
4,"Train",17836,"E01020648"
4,"Train",17853,"E01020665"
4,"Train",17828,"E01020639"
4,"Train",17779,"E01020590"
4,"Train",17852,"E01020664"
4,"Train",17804,"E01020615"
4,"Train",17858,"E01020670"
4,"Train",17811,"E01020622"
4,"Train",17789,"E01020600"
4,"Train",17821,"E01020632"
4,"Train",17816,"E01020627"
4,"Train",17860,"E01020672"
4,"Train",17834,"E01020646"
4,"Train",18025,"E01020877"
4,"Train",18042,"E01020894"
4,"Train",17859,"E01020671"
4,"Train",17835,"E01020647"
4,"Train",17900,"E01020716"
4,"Train",17847,"E01020659"
4,"Train",17800,"E01020611"
4,"Train",17782,"E01020593"
4,"Train",17787,"E01020598"
4,"Train",17791,"E01020602"
4,"Train",17849,"E01020661"
4,"Train",17842,"E01020654"
4,"Train",17856,"E01020668"
4,"Train",18011,"E01020861"
4,"Train",17783,"E01020594"
4,"Train",17844,"E01020656"
4,"Train",18051,"E01020904"
4,"Train",17817,"E01020628"
4,"Train",17839,"E01020651"
4,"Train",17840,"E01020652"
4,"Train",17897,"E01020711"
4,"Train",17794,"E01020605"
4,"Train",17907,"E01020723"
4,"Train",17829,"E01020640"
4,"Train",17872,"E01020685"
4,"Train",17827,"E01020638"
4,"Train",17818,"E01020629"
4,"Train",17781,"E01020592"
4,"Train",17875,"E01020688"
4,"Train",28782,"E01033195"
4,"Train",17809,"E01020620"
4,"Train",18052,"E01020905"
4,"Train",17814,"E01020625"
4,"Train",17873,"E01020686"
4,"Train",18047,"E01020900"
4,"Train",17874,"E01020687"
4,"Train",18030,"E01020882"
4,"Train",17876,"E01020689"
4,"Train",17851,"E01020663"
4,"Train",17815,"E01020626"
4,"Train",17813,"E01020624"
4,"Train",17862,"E01020674"
4,"Train",17808,"E01020619"
4,"Train",17867,"E01020679"
4,"Train",17841,"E01020653"
4,"Train",17790,"E01020601"
4,"Train",6967,"E01008186"
4,"Train",17823,"E01020634"
4,"Train",17902,"E01020718"
4,"Train",17863,"E01020675"
4,"Train",17825,"E01020636"
4,"Train",17846,"E01020658"
4,"Train",17850,"E01020662"
4,"Train",17901,"E01020717"
4,"Train",18027,"E01020879"
4,"Train",17807,"E01020618"
4,"Train",17799,"E01020610"
4,"Train",17868,"E01020680"
4,"Train",17845,"E01020657"
4,"Train",18035,"E01020887"
4,"Train",17855,"E01020667"
4,"Train",17899,"E01020714"
4,"Train",17793,"E01020604"
4,"Train",17895,"E01020709"
4,"Train",17822,"E01020633"
4,"Train",18041,"E01020893"
4,"Train",18046,"E01020899"
4,"Train",17785,"E01020596"
4,"Train",17830,"E01020641"
4,"Train",17838,"E01020650"
4,"Train",17854,"E01020666"
4,"Train",17792,"E01020603"
4,"Train",17893,"E01020706"
4,"Train",17810,"E01020621"
4,"Train",23762,"E01027444"
4,"Train",23716,"E01027371"
4,"Train",23834,"E01027526"
4,"Train",23776,"E01027462"
4,"Train",23835,"E01027528"
4,"Train",23774,"E01027460"
4,"Train",23843,"E01027536"
4,"Train",23710,"E01027365"
4,"Train",23761,"E01027443"
4,"Train",23777,"E01027463"
4,"Train",23772,"E01027457"
4,"Train",23833,"E01027525"
4,"Train",23767,"E01027450"
4,"Train",23838,"E01027531"
4,"Train",23842,"E01027535"
4,"Train",23763,"E01027445"
4,"Train",23846,"E01027539"
4,"Train",23849,"E01027545"
4,"Train",23773,"E01027458"
4,"Train",23837,"E01027530"
4,"Train",23841,"E01027534"
4,"Train",23836,"E01027529"
4,"Train",23771,"E01027456"
4,"Train",23844,"E01027537"
4,"Train",23787,"E01027475"
4,"Train",23775,"E01027461"
4,"Train",23707,"E01027362"
4,"Train",23714,"E01027369"
4,"Train",23770,"E01027455"
4,"Train",23829,"E01027521"
4,"Train",23769,"E01027453"
4,"Train",29101,"E01033718"
4,"Train",23832,"E01027524"
4,"Train",23856,"E01027554"
4,"Train",23786,"E01027474"
4,"Train",23768,"E01027452"
4,"Train",23764,"E01027446"
4,"Train",23720,"E01027375"
4,"Train",23725,"E01027380"
4,"Train",23728,"E01027384"
4,"Train",27779,"E01031970"
4,"Train",19992,"E01023150"
4,"Train",27835,"E01032032"
4,"Train",20056,"E01023218"
4,"Train",27793,"E01031985"
4,"Train",27844,"E01032041"
4,"Train",20008,"E01023168"
4,"Train",20024,"E01023184"
4,"Train",20015,"E01023175"
4,"Train",27785,"E01031976"
4,"Train",20028,"E01023188"
4,"Train",27827,"E01032023"
4,"Train",20006,"E01023166"
4,"Train",20014,"E01023174"
4,"Train",20017,"E01023177"
4,"Train",20038,"E01023198"
4,"Train",27780,"E01031971"
4,"Train",19999,"E01023158"
4,"Train",20000,"E01023159"
4,"Train",19993,"E01023151"
4,"Train",27794,"E01031986"
4,"Train",20016,"E01023176"
4,"Train",27815,"E01032009"
4,"Train",28438,"E01032696"
4,"Train",27819,"E01032014"
4,"Train",20066,"E01023229"
4,"Train",27845,"E01032042"
4,"Train",20007,"E01023167"
4,"Train",20036,"E01023196"
4,"Train",20025,"E01023185"
4,"Train",27818,"E01032013"
4,"Train",27795,"E01031988"
4,"Train",27784,"E01031975"
4,"Train",27792,"E01031984"
4,"Train",20002,"E01023162"
4,"Train",19994,"E01023152"
4,"Train",20004,"E01023164"
4,"Train",27820,"E01032015"
4,"Train",27802,"E01031995"
4,"Train",27825,"E01032021"
4,"Train",20029,"E01023189"
4,"Train",28553,"E01032871"
4,"Train",20035,"E01023195"
4,"Train",27781,"E01031972"
4,"Train",27826,"E01032022"
4,"Train",27837,"E01032034"
4,"Train",27782,"E01031973"
4,"Train",20053,"E01023215"
4,"Train",20039,"E01023200"
4,"Train",28552,"E01032870"
4,"Train",27836,"E01032033"
4,"Train",27811,"E01032005"
4,"Train",27817,"E01032012"
4,"Train",27821,"E01032017"
4,"Train",27786,"E01031978"
4,"Train",13550,"E01015473"
4,"Train",24911,"E01028715"
4,"Train",13611,"E01015540"
4,"Train",13619,"E01015548"
4,"Train",24939,"E01028745"
4,"Train",24920,"E01028724"
4,"Train",13606,"E01015534"
4,"Train",13646,"E01015575"
4,"Train",24951,"E01028758"
4,"Train",13569,"E01015496"
4,"Train",13564,"E01015490"
4,"Train",24952,"E01028759"
4,"Train",13602,"E01015529"
4,"Train",13653,"E01015584"
4,"Train",13553,"E01015479"
4,"Train",13631,"E01015560"
4,"Train",24915,"E01028719"
4,"Train",24940,"E01028746"
4,"Train",13647,"E01015576"
4,"Train",13622,"E01015551"
4,"Train",24941,"E01028747"
4,"Train",13563,"E01015489"
4,"Train",14263,"E01016303"
4,"Train",24910,"E01028713"
4,"Train",13580,"E01015507"
4,"Train",27702,"E01031884"
4,"Train",24919,"E01028723"
4,"Train",13626,"E01015555"
4,"Train",13607,"E01015535"
4,"Train",13583,"E01015510"
4,"Train",13651,"E01015581"
4,"Train",13554,"E01015480"
4,"Train",24949,"E01028755"
4,"Train",13604,"E01015532"
4,"Train",13582,"E01015509"
4,"Train",13560,"E01015486"
4,"Train",13579,"E01015506"
4,"Train",13552,"E01015478"
4,"Train",13557,"E01015483"
4,"Train",13570,"E01015497"
4,"Train",13643,"E01015572"
4,"Train",13595,"E01015522"
4,"Train",13561,"E01015487"
4,"Train",28454,"E01032715"
4,"Train",13567,"E01015493"
4,"Train",28447,"E01032707"
4,"Train",24916,"E01028720"
4,"Train",14256,"E01016296"
4,"Train",27685,"E01031863"
4,"Train",13618,"E01015547"
4,"Train",24918,"E01028722"
4,"Train",24943,"E01028749"
4,"Train",13559,"E01015485"
4,"Train",13594,"E01015521"
4,"Train",27696,"E01031874"
4,"Train",28446,"E01032706"
4,"Train",24942,"E01028748"
4,"Train",13627,"E01015556"
4,"Train",13616,"E01015545"
4,"Train",13584,"E01015511"
4,"Train",13614,"E01015543"
4,"Train",24954,"E01028761"
4,"Train",24921,"E01028725"
4,"Train",13644,"E01015573"
4,"Train",13555,"E01015481"
4,"Train",13585,"E01015512"
4,"Train",13623,"E01015552"
4,"Train",13568,"E01015494"
4,"Train",13657,"E01015588"
4,"Train",13609,"E01015538"
4,"Train",13645,"E01015574"
4,"Train",13551,"E01015475"
4,"Train",13648,"E01015578"
4,"Train",13608,"E01015537"
4,"Train",24950,"E01028757"
4,"Train",13600,"E01015527"
4,"Train",24914,"E01028718"
4,"Train",13621,"E01015550"
4,"Train",14264,"E01016304"
4,"Train",13581,"E01015508"
4,"Train",13620,"E01015549"
4,"Train",24953,"E01028760"
4,"Train",13613,"E01015542"
4,"Train",13596,"E01015523"
4,"Train",27684,"E01031862"
4,"Train",13652,"E01015582"
4,"Train",13593,"E01015520"
4,"Train",13625,"E01015554"
4,"Train",13556,"E01015482"
4,"Train",13615,"E01015544"
4,"Train",14266,"E01016306"
4,"Train",13597,"E01015524"
4,"Train",14265,"E01016305"
4,"Train",13630,"E01015559"
4,"Train",14259,"E01016299"
4,"Train",13565,"E01015491"
4,"Train",13629,"E01015558"
4,"Train",13566,"E01015492"
4,"Train",28453,"E01032714"
4,"Train",27695,"E01031873"
4,"Train",24912,"E01028716"
4,"Train",13558,"E01015484"
4,"Train",13562,"E01015488"
4,"Train",13624,"E01015553"
4,"Train",13612,"E01015541"
4,"Train",13628,"E01015557"
4,"Train",13610,"E01015539"
4,"Train",27666,"E01031843"
4,"Train",27664,"E01031841"
4,"Train",13605,"E01015533"
4,"Train",13617,"E01015546"
4,"Train",24967,"E01028778"
4,"Train",24968,"E01028779"
4,"Train",27288,"E01031246"
4,"Train",24987,"E01028798"
4,"Train",24969,"E01028780"
4,"Train",27260,"E01031216"
4,"Train",27259,"E01031215"
4,"Train",27241,"E01031196"
4,"Train",24970,"E01028781"
4,"Train",24966,"E01028777"
4,"Train",19167,"E01022184"
4,"Train",27238,"E01031193"
4,"Train",24956,"E01028763"
4,"Train",24982,"E01028793"
4,"Train",19162,"E01022178"
4,"Train",24721,"E01028504"
4,"Train",27254,"E01031209"
4,"Train",24699,"E01028482"
4,"Train",19202,"E01022222"
4,"Train",27258,"E01031214"
4,"Train",24971,"E01028782"
4,"Train",24984,"E01028795"
4,"Train",24702,"E01028485"
4,"Train",19193,"E01022211"
4,"Train",24972,"E01028783"
4,"Train",19161,"E01022177"
4,"Train",24985,"E01028796"
4,"Train",19188,"E01022205"
4,"Train",27197,"E01031151"
4,"Train",27338,"E01031300"
4,"Train",27321,"E01031283"
4,"Train",8817,"E01010212"
4,"Train",8747,"E01010141"
4,"Train",8280,"E01009647"
4,"Train",28301,"E01032530"
4,"Train",8180,"E01009528"
4,"Train",7995,"E01009319"
4,"Train",8749,"E01010143"
4,"Train",28302,"E01032532"
4,"Train",27124,"E01031069"
4,"Train",27332,"E01031294"
4,"Train",8329,"E01009707"
4,"Train",8196,"E01009549"
4,"Train",8215,"E01009570"
4,"Train",8210,"E01009565"
4,"Train",8283,"E01009651"
4,"Train",8263,"E01009626"
4,"Train",28815,"E01033254"
4,"Train",8282,"E01009649"
4,"Train",8287,"E01009656"
4,"Train",27198,"E01031152"
4,"Train",8226,"E01009582"
4,"Train",27342,"E01031304"
4,"Train",8221,"E01009577"
4,"Train",8187,"E01009537"
4,"Train",27299,"E01031258"
4,"Train",8736,"E01010130"
4,"Train",8195,"E01009548"
4,"Train",27248,"E01031203"
4,"Train",27130,"E01031078"
4,"Train",8715,"E01010109"
4,"Train",8794,"E01010189"
4,"Train",8270,"E01009634"
4,"Train",8719,"E01010113"
4,"Train",8188,"E01009538"
4,"Train",8777,"E01010171"
4,"Train",8241,"E01009598"
4,"Train",8204,"E01009559"
4,"Train",8320,"E01009697"
4,"Train",8254,"E01009616"
4,"Train",8256,"E01009618"
4,"Train",8721,"E01010115"
4,"Train",8799,"E01010194"
4,"Train",8258,"E01009621"
4,"Train",8731,"E01010125"
4,"Train",27361,"E01031324"
4,"Train",27080,"E01031024"
4,"Train",27140,"E01031088"
4,"Train",8271,"E01009636"
4,"Train",8191,"E01009541"
4,"Train",8239,"E01009596"
4,"Train",8831,"E01010228"
4,"Train",8755,"E01010149"
4,"Train",8238,"E01009594"
4,"Train",8288,"E01009657"
4,"Train",27120,"E01031065"
4,"Train",27308,"E01031268"
4,"Train",27335,"E01031297"
4,"Train",8278,"E01009645"
4,"Train",8770,"E01010164"
4,"Train",8303,"E01009672"
4,"Train",8830,"E01010227"
4,"Train",7998,"E01009322"
4,"Train",27309,"E01031269"
4,"Train",7994,"E01009318"
4,"Train",27296,"E01031255"
4,"Train",7996,"E01009320"
4,"Train",28308,"E01032538"
4,"Train",27158,"E01031107"
4,"Train",28816,"E01033255"
4,"Train",8771,"E01010165"
4,"Train",8253,"E01009615"
4,"Train",8762,"E01010156"
4,"Train",8312,"E01009688"
4,"Train",27145,"E01031093"
4,"Train",27314,"E01031275"
4,"Train",8298,"E01009667"
4,"Train",8315,"E01009692"
4,"Train",8193,"E01009543"
4,"Train",27077,"E01031021"
4,"Train",8201,"E01009555"
4,"Train",8328,"E01009706"
4,"Train",27313,"E01031274"
4,"Train",27311,"E01031272"
4,"Train",8199,"E01009553"
4,"Train",8300,"E01009669"
4,"Train",8299,"E01009668"
4,"Train",8185,"E01009535"
4,"Train",8759,"E01010153"
4,"Train",8267,"E01009631"
4,"Train",8209,"E01009564"
4,"Train",27196,"E01031150"
4,"Train",28303,"E01032533"
4,"Train",8739,"E01010133"
4,"Train",8260,"E01009623"
4,"Train",8766,"E01010160"
4,"Train",27084,"E01031028"
4,"Train",27298,"E01031257"
4,"Train",27330,"E01031292"
4,"Train",8264,"E01009627"
4,"Train",8237,"E01009593"
4,"Train",8317,"E01009694"
4,"Train",27372,"E01031336"
4,"Train",27142,"E01031090"
4,"Train",8324,"E01009701"
4,"Train",27352,"E01031314"
4,"Train",8279,"E01009646"
4,"Train",8335,"E01009714"
4,"Train",8286,"E01009655"
4,"Train",8177,"E01009525"
4,"Train",8314,"E01009690"
4,"Train",8331,"E01009710"
4,"Train",8248,"E01009609"
4,"Train",27373,"E01031337"
4,"Train",7991,"E01009315"
4,"Train",27141,"E01031089"
4,"Train",27135,"E01031083"
4,"Train",8738,"E01010132"
4,"Train",7992,"E01009316"
4,"Train",8758,"E01010152"
4,"Train",8181,"E01009529"
4,"Train",8202,"E01009556"
4,"Train",27121,"E01031066"
4,"Train",8295,"E01009664"
4,"Train",27131,"E01031079"
4,"Train",8166,"E01009514"
4,"Train",28817,"E01033256"
4,"Train",7978,"E01009302"
4,"Train",8790,"E01010185"
4,"Train",8834,"E01010231"
4,"Train",8265,"E01009628"
4,"Train",28305,"E01032535"
4,"Train",8330,"E01009708"
4,"Train",8285,"E01009654"
4,"Train",27339,"E01031301"
4,"Train",28814,"E01033253"
4,"Train",8306,"E01009681"
4,"Train",27122,"E01031067"
4,"Train",27322,"E01031284"
4,"Train",7977,"E01009301"
4,"Train",8743,"E01010137"
4,"Train",27157,"E01031106"
4,"Train",8326,"E01009704"
4,"Train",8325,"E01009702"
4,"Train",8316,"E01009693"
4,"Train",27144,"E01031092"
4,"Train",8176,"E01009524"
4,"Train",8223,"E01009579"
4,"Train",8190,"E01009540"
4,"Train",8281,"E01009648"
4,"Train",28685,"E01033058"
4,"Train",27348,"E01031310"
4,"Train",8174,"E01009522"
4,"Train",8243,"E01009604"
4,"Train",27123,"E01031068"
4,"Train",8216,"E01009571"
4,"Train",8206,"E01009561"
4,"Train",8213,"E01009568"
4,"Train",8189,"E01009539"
4,"Train",8214,"E01009569"
4,"Train",8740,"E01010134"
4,"Train",7993,"E01009317"
4,"Train",27147,"E01031095"
4,"Train",27166,"E01031116"
4,"Train",8233,"E01009589"
4,"Train",8276,"E01009643"
4,"Train",27346,"E01031308"
4,"Train",27353,"E01031315"
4,"Train",27083,"E01031027"
4,"Train",8735,"E01010129"
4,"Train",27148,"E01031096"
4,"Train",8742,"E01010136"
4,"Train",8297,"E01009666"
4,"Train",27119,"E01031064"
4,"Train",8301,"E01009670"
4,"Train",8236,"E01009592"
4,"Train",8321,"E01009698"
4,"Train",8717,"E01010111"
4,"Train",27371,"E01031335"
4,"Train",8327,"E01009705"
4,"Train",8225,"E01009581"
4,"Train",8294,"E01009663"
4,"Train",27354,"E01031316"
4,"Train",8228,"E01009584"
4,"Train",8756,"E01010150"
4,"Train",8245,"E01009606"
4,"Train",7973,"E01009297"
4,"Train",8232,"E01009588"
4,"Train",8333,"E01009712"
4,"Train",8273,"E01009639"
4,"Train",27227,"E01031182"
4,"Train",27301,"E01031260"
4,"Train",27355,"E01031317"
4,"Train",8829,"E01010226"
4,"Train",8242,"E01009599"
4,"Train",8718,"E01010112"
4,"Train",27063,"E01031007"
4,"Train",27324,"E01031286"
4,"Train",8734,"E01010128"
4,"Train",8246,"E01009607"
4,"Train",8262,"E01009625"
4,"Train",27344,"E01031306"
4,"Train",8761,"E01010155"
4,"Train",8293,"E01009662"
4,"Train",8252,"E01009614"
4,"Train",8284,"E01009652"
4,"Train",28300,"E01032529"
4,"Train",27351,"E01031313"
4,"Train",7997,"E01009321"
4,"Train",27315,"E01031277"
4,"Train",8219,"E01009575"
4,"Train",8269,"E01009633"
4,"Train",8290,"E01009659"
4,"Train",8836,"E01010233"
4,"Train",8259,"E01009622"
4,"Train",8791,"E01010186"
4,"Train",8793,"E01010188"
4,"Train",8275,"E01009641"
4,"Train",8229,"E01009585"
4,"Train",8795,"E01010190"
4,"Train",8272,"E01009638"
4,"Train",27317,"E01031279"
4,"Train",27331,"E01031293"
4,"Train",8764,"E01010158"
4,"Train",8220,"E01009576"
4,"Train",8222,"E01009578"
4,"Train",27369,"E01031333"
4,"Train",8323,"E01009700"
4,"Train",27328,"E01031290"
4,"Train",27334,"E01031296"
4,"Train",27304,"E01031263"
4,"Train",28306,"E01032536"
4,"Train",8311,"E01009687"
4,"Train",8772,"E01010166"
4,"Train",8319,"E01009696"
4,"Train",8244,"E01009605"
4,"Train",27297,"E01031256"
4,"Train",8178,"E01009526"
4,"Train",8821,"E01010216"
4,"Train",27302,"E01031261"
4,"Train",8277,"E01009644"
4,"Train",8192,"E01009542"
4,"Train",8249,"E01009610"
4,"Train",8203,"E01009557"
4,"Train",8250,"E01009612"
4,"Train",27327,"E01031289"
4,"Train",8745,"E01010139"
4,"Train",27168,"E01031118"
4,"Train",8776,"E01010170"
4,"Train",27138,"E01031086"
4,"Train",8775,"E01010169"
4,"Train",8310,"E01009686"
4,"Train",8318,"E01009695"
4,"Train",27362,"E01031325"
4,"Train",7999,"E01009323"
4,"Train",27118,"E01031063"
4,"Train",8741,"E01010135"
4,"Train",8714,"E01010108"
4,"Train",27360,"E01031323"
4,"Train",27132,"E01031080"
4,"Train",27329,"E01031291"
4,"Train",8218,"E01009574"
4,"Train",27078,"E01031022"
4,"Train",27341,"E01031303"
4,"Train",8746,"E01010140"
4,"Train",27062,"E01031006"
4,"Train",8186,"E01009536"
4,"Train",8291,"E01009660"
4,"Train",8789,"E01010184"
4,"Train",8224,"E01009580"
4,"Train",27320,"E01031282"
4,"Train",27347,"E01031309"
4,"Train",8205,"E01009560"
4,"Train",27349,"E01031311"
4,"Train",8211,"E01009566"
4,"Train",8184,"E01009532"
4,"Train",8251,"E01009613"
4,"Train",8833,"E01010230"
4,"Train",8197,"E01009550"
4,"Train",8268,"E01009632"
4,"Train",8313,"E01009689"
4,"Train",8230,"E01009586"
4,"Train",8774,"E01010168"
4,"Train",8292,"E01009661"
4,"Train",8733,"E01010127"
4,"Train",8266,"E01009630"
4,"Train",27358,"E01031321"
4,"Train",8307,"E01009683"
4,"Train",8732,"E01010126"
4,"Train",27310,"E01031271"
4,"Train",8304,"E01009676"
4,"Train",8339,"E01009718"
4,"Train",27074,"E01031018"
4,"Train",27125,"E01031070"
4,"Train",27139,"E01031087"
4,"Train",27359,"E01031322"
4,"Train",27345,"E01031307"
4,"Train",8208,"E01009563"
4,"Train",27061,"E01031005"
4,"Train",8234,"E01009590"
4,"Train",27150,"E01031098"
4,"Train",8182,"E01009530"
4,"Train",27333,"E01031295"
4,"Train",27151,"E01031099"
4,"Train",8334,"E01009713"
4,"Train",8744,"E01010138"
4,"Train",8322,"E01009699"
4,"Train",27326,"E01031288"
4,"Train",8231,"E01009587"
4,"Train",8164,"E01009512"
4,"Train",8748,"E01010142"
4,"Train",27159,"E01031108"
4,"Train",8835,"E01010232"
4,"Train",27319,"E01031281"
4,"Train",27149,"E01031097"
4,"Train",8255,"E01009617"
4,"Train",8336,"E01009715"
4,"Train",8175,"E01009523"
4,"Train",7990,"E01009314"
4,"Train",28304,"E01032534"
4,"Train",8240,"E01009597"
4,"Train",8212,"E01009567"
4,"Train",8788,"E01010183"
4,"Train",27226,"E01031181"
4,"Train",8179,"E01009527"
4,"Train",8722,"E01010116"
4,"Train",8217,"E01009573"
4,"Train",27156,"E01031105"
4,"Train",8302,"E01009671"
4,"Train",28307,"E01032537"
4,"Train",27199,"E01031153"
4,"Train",8820,"E01010215"
4,"Train",8309,"E01009685"
4,"Train",28352,"E01032588"
4,"Train",28351,"E01032587"
4,"Train",8227,"E01009583"
4,"Train",8716,"E01010110"
4,"Train",28298,"E01032527"
4,"Train",8337,"E01009716"
4,"Train",8296,"E01009665"
4,"Train",27312,"E01031273"
4,"Train",27160,"E01031109"
4,"Train",8792,"E01010187"
4,"Train",7975,"E01009299"
4,"Train",27356,"E01031319"
4,"Train",27104,"E01031048"
4,"Train",8235,"E01009591"
4,"Train",27295,"E01031254"
4,"Train",8200,"E01009554"
4,"Train",8257,"E01009620"
4,"Train",8720,"E01010114"
4,"Train",8332,"E01009711"
4,"Train",28299,"E01032528"
4,"Train",27337,"E01031299"
4,"Train",8737,"E01010131"
4,"Train",27336,"E01031298"
4,"Train",8198,"E01009552"
4,"Train",8261,"E01009624"
4,"Train",8338,"E01009717"
4,"Train",27129,"E01031077"
4,"Train",8767,"E01010161"
4,"Train",8183,"E01009531"
4,"Train",8308,"E01009684"
4,"Train",8757,"E01010151"
4,"Train",8194,"E01009544"
4,"Train",27306,"E01031265"
4,"Train",8274,"E01009640"
4,"Train",8305,"E01009679"
4,"Train",27350,"E01031312"
4,"Train",27325,"E01031287"
4,"Train",27316,"E01031278"
4,"Train",8750,"E01010144"
4,"Train",8760,"E01010154"
4,"Train",8247,"E01009608"
4,"Train",27240,"E01031195"
4,"Train",8207,"E01009562"
4,"Train",8289,"E01009658"
4,"Train",8773,"E01010167"
4,"Train",27343,"E01031305"
4,"Train",8803,"E01010198"
4,"Train",27117,"E01031062"
4,"Train",27357,"E01031320"
4,"Train",27305,"E01031264"
4,"Train",27323,"E01031285"
4,"Train",6876,"E01008082"
